,상권코드,분기,상권구분,상권명,총생활인구수,10대생활인구,20대생활인구,30대생활인구,40대생활인구,50대생활인구,60대이상생활인구,00-06생활인구,06-11생활인구,11-14생활인구,14-17생활인구,17-21생활인구,21-24생활인구,월요일생활인구,화요일생활인구,수요일생활인구,목요일생활인구,금요일생활인구,토요일생활인구,일요일생활인구,평일생활인구,주말생활인구
760,1000735,2,골목상권,국사봉길,1229817,182851,212670,228768,185292,153191,267045,407094,262969,115873,109121,165419,169343,171347,170085,172396,166543,167245,185747,196455,847616,382202
761,1000734,2,골목상권,국사봉2길,632997,71003,125851,112518,98621,80717,144287,147206,126681,75385,74685,121468,87572,89418,88774,89234,88478,89086,94058,93950,444990,188008
762,1000733,2,골목상권,국사봉1길,531360,61089,91861,90871,76897,74535,136107,140162,96815,55749,60225,97495,80913,75697,74325,75645,74041,74821,78296,78536,374529,156832
763,1000732,2,골목상권,영신로9길,1383315,176990,195445,223553,194782,256819,335725,381006,281282,149964,155562,233135,182366,191184,190591,192097,191259,193007,210283,214893,958138,425176
764,1000731,2,골목상권,영등포로84길,566149,70794,110731,96456,85479,81436,121255,154466,119105,64596,64869,88373,74739,81468,80756,81060,80865,80779,80062,81159,404928,161221
765,1000730,2,골목상권,영등포로80길,899963,78135,157544,160354,123092,135255,245585,286483,189939,91151,87651,124583,120156,127881,127207,127466,126648,126978,128525,135258,636180,263783
766,1000729,2,골목상권,영등포로62길,789995,94327,159412,161044,118272,101869,155070,194623,182033,93783,91247,130636,97675,114630,114332,112679,112494,111268,110428,114165,565403,224593
767,1000728,2,골목상권,영등포로35길,546909,52615,90581,109253,85915,81745,126802,141984,115562,67967,67734,86996,66667,78632,78801,78804,78903,79077,77600,75092,394217,152692
768,1000727,2,골목상권,영등포로27길,444404,49740,71081,96972,64707,61268,100636,114277,94430,56352,54653,70095,54596,62713,62415,62657,62296,62832,65760,65730,312913,131490
769,1000726,2,골목상권,영등포로25길,595463,36934,113325,135000,84221,92339,133644,157825,122199,73744,71383,93898,76415,85566,86055,85602,85645,86351,83090,83154,429219,166244
770,1000725,2,골목상권,여의대방로61길,627361,74967,109869,115962,107854,88661,130049,168539,136789,68111,69431,103771,80718,92064,91829,90911,91912,89948,86468,84230,456664,170698
771,1000724,2,골목상권,여의대방로43나길,581339,137351,83391,76862,87088,78498,118148,167396,124588,64183,62523,89672,72977,81323,81065,81242,80167,80380,86713,90448,404177,177161
772,1000723,2,골목상권,여의대방로39길,258266,44271,32826,45614,41768,39370,54415,77780,54072,27552,25426,37516,35919,36776,36887,37283,37163,36810,36445,36902,184919,73347
773,1000722,2,골목상권,여의대방로35길,1105859,217590,146546,182322,173082,169219,217100,306947,224054,127121,120194,175383,152162,158332,157984,157670,159957,159119,156879,155918,793062,312797
774,1000721,2,골목상권,양평로28길,416494,53211,63353,105296,72316,58070,64246,120296,91642,47553,46560,58168,52276,60596,60384,60694,60196,59883,56715,58025,301753,114740
775,1000720,2,골목상권,양평로22라길,253681,24795,47531,65824,48167,34179,33184,39951,54067,44557,45829,46488,22790,39740,39939,38465,40466,39501,28746,26826,198111,55572
776,1000719,2,골목상권,양평로19길,621041,67552,116533,152695,111294,82156,90811,155376,136177,77064,72553,94219,85654,93862,94375,91686,94750,93958,77482,74929,468631,152411
777,1000718,2,골목상권,신길로60길,1006389,151763,107651,158750,155437,161602,271184,287090,199611,110169,105671,160466,143383,142222,143165,143078,142697,140868,143898,150462,712030,294360
778,1000717,2,골목상권,신길로42길,965560,118604,126766,156686,154766,158639,250100,328294,200109,89352,82382,128561,136860,136306,135965,134317,133630,134842,142051,148450,675060,290501
779,1000716,2,골목상권,신길로42가길,1254261,154217,143904,180312,211902,224572,339354,401564,266736,126901,118106,170785,170167,179100,178644,175917,177190,176808,179664,186937,887659,366601
780,1000715,2,골목상권,신길로39길,466831,67723,59016,66512,69588,81032,122959,145693,94724,46100,45730,68588,65996,66655,65766,65941,65161,65670,68033,69606,329193,137639
781,1000714,2,골목상권,신길로17길,1082923,134458,127678,190546,170074,173183,286985,320915,228320,113275,109365,169455,141592,150816,152582,156198,146723,151806,161699,163099,758125,324798
782,1000713,2,골목상권,선유서로28길,490017,53926,82968,111261,84232,69915,87714,88942,106536,82417,80693,83207,48222,76355,76518,72878,76598,75942,56247,55479,378291,111726
783,1000712,2,골목상권,선유서로25길,332842,39088,49612,79571,61719,44884,57968,83339,71016,42800,42612,53344,39729,49322,49048,48732,49392,49737,43907,42705,246231,86612
784,1000711,2,골목상권,선유서로24길,473627,55835,74012,106431,79095,68808,89449,99895,103509,71421,68597,78463,51742,72124,72384,69599,72243,71823,57751,57704,358173,115455
785,1000710,2,골목상권,선유로55길,396484,34479,91939,105624,60483,48189,55772,98662,85170,54591,53441,61489,43129,58922,59465,58729,59185,58695,50556,50930,294996,101486
786,1000709,2,골목상권,디지털로74길,807305,125766,96908,141715,132024,123244,187649,98253,169629,133966,139056,182729,83670,112837,112393,114114,111244,113172,121167,122376,563760,243543
787,1000708,2,골목상권,디지털로57길,524384,32831,49110,82073,90221,122435,147715,139686,96639,58893,61031,95025,73111,74204,72876,72492,72390,73511,76127,82785,365473,158912
788,1000707,2,골목상권,디지털로37길,884099,58666,91217,145216,158088,190355,240558,218814,168806,102766,108270,168390,117054,123754,122155,122319,122222,124116,132210,137324,614566,269534
789,1000706,2,골목상권,도신로62길,648552,74558,89964,105053,93706,96394,188875,193681,131282,69847,68070,99517,86156,91675,91311,91599,91044,90781,94576,97567,456410,192143
790,1000705,2,골목상권,도신로60길,427621,61671,50947,62631,70830,67792,113750,86507,84464,59786,61773,83380,51712,61507,60812,60023,60929,60923,62316,61112,304194,123428
791,1000704,2,골목상권,도신로29길,356712,56113,42813,54108,50785,63767,89126,94484,63821,39149,42263,65312,51685,49313,48568,49387,49634,48930,53965,56913,245832,110878
792,1000703,2,골목상권,도신로15길,799244,101324,116109,137309,123516,128580,192404,235620,157927,83796,83861,128092,109948,111046,109724,112605,110912,110529,118952,125476,554816,244428
793,1000702,2,골목상권,도림천로21길,1264085,77965,208656,267120,227368,213660,269318,347376,261486,138905,139909,210431,165979,180661,179976,178855,180156,181188,179864,183384,900836,363248
794,1000701,2,골목상권,도림로63길,357362,46918,39220,49874,57969,65585,97794,100261,73246,38913,38224,57658,49062,50485,49581,49734,50047,50154,52593,54769,250001,107362
795,1000700,2,골목상권,도림로147길,304947,45355,35432,57106,58487,45436,63128,46754,64000,48268,49143,63625,33158,43979,44372,43648,44377,44585,42915,41072,220961,83987
796,1000699,2,골목상권,도림로112길,601045,95479,69355,96710,96460,99364,143679,180084,125217,63035,63448,89277,79985,83590,82188,83157,81749,82468,91056,96836,413152,187892
797,1000698,2,골목상권,대림로8길,843942,84532,108652,150614,137206,144241,218696,210410,176995,101738,101118,140955,112725,120017,119396,119232,119532,120168,121494,124103,598345,245597
798,1000697,2,골목상권,대림로7길,243502,15079,31796,46351,40910,47630,61736,66410,49733,27249,27255,39781,33074,34346,33790,33887,33549,33973,35722,38234,169545,73956
799,1000696,2,골목상권,대림로44길,457804,62950,57224,65592,72042,87299,112695,160320,92274,39767,39050,60332,66061,64223,63719,63210,62981,63473,67821,72375,317606,140196
800,1000695,2,골목상권,대림로34길,667440,89756,80606,91995,103342,133968,167772,197618,135130,74293,73567,100030,86802,95234,93691,93408,93679,94487,97079,99863,470499,196942
801,1000694,2,골목상권,대림로31길,566107,78650,69107,97996,92686,98170,129498,143608,119591,68858,66269,93946,73838,82367,81588,80093,81379,81749,78789,80144,407176,158933
802,1000693,2,골목상권,대림로29길,1340221,78509,181547,238646,235708,266560,339252,231591,267722,180044,188426,297922,174515,195583,194016,188812,192185,196588,187384,185654,967184,373038
803,1000692,2,골목상권,대림로22길,1254484,114900,138650,197183,202283,231168,370302,377577,247645,127760,128601,197009,175892,177033,175846,175742,172504,175977,184983,192401,877102,377384
804,1000691,2,골목상권,당산로46길,583312,50603,118670,130841,82577,82509,118112,83268,128744,87929,88017,128444,66910,85667,86167,85682,85200,86973,79371,74250,429689,153621
805,1000690,2,골목상권,당산로38길,509372,85951,86447,106834,81501,62269,86366,117229,110512,66096,64715,89800,61022,72528,72295,70829,72086,71785,73922,75926,359523,149848
806,1000689,2,골목상권,당산로37길,238046,40252,38988,49588,39895,30452,38871,44872,51720,37807,37679,42047,23923,36790,36833,35757,36899,36084,28640,27041,182363,55681
807,1000688,2,골목상권,당산로31길,473998,49932,73693,105010,83761,76769,84830,83841,102863,75164,73559,86899,51671,71775,71947,69644,71494,70786,61263,57088,355646,118351
808,1000687,2,골목상권,국회대로56길,378888,11597,95845,118511,57817,46751,48365,96370,86843,51286,49067,53057,42266,56219,56115,55730,55927,55293,49918,49686,279284,99604
809,1000686,2,골목상권,경인로90길,256197,14619,44124,55150,50633,42641,49030,25047,57494,51006,53652,50029,18967,40319,40429,38924,40609,40562,29691,25662,200843,55353
810,1000685,2,골목상권,경인로80길,351868,25575,51920,73215,65094,59276,76787,53449,72363,54833,59761,76190,35272,50780,51677,51465,51697,53008,48718,44524,258627,93242
811,1000684,2,골목상권,경인로77길,372683,28511,53733,75526,69605,63286,82020,53616,76457,59653,65089,81538,36331,53965,54907,54561,54947,56415,51414,46476,274795,97890
812,1000683,2,골목상권,가마산로61길,651162,112824,75884,93368,95981,114034,159073,155178,125918,75789,80081,122985,91210,91469,89904,91428,90166,90440,97923,99831,453407,197754
813,1000682,2,골목상권,시흥대로94길,509218,48702,74608,99660,80640,82307,123303,164697,104804,48744,47099,73111,70762,71140,71366,72100,71355,71538,74804,76915,357499,151719
814,1000681,2,골목상권,시흥대로84길,1125342,124728,146316,189046,165428,188836,310988,388942,232464,103285,96076,145712,158865,159765,158435,160192,157400,158003,162449,169101,793795,331550
815,1000680,2,골목상권,시흥대로68길,506764,43196,62700,75132,79428,92647,153663,149243,101287,53623,54620,77469,70523,71406,71308,71611,70267,71243,74785,76143,355835,150928
816,1000679,2,골목상권,시흥대로63길,231154,18758,34923,42737,37617,40322,56797,46636,46890,31544,33841,45008,27235,33644,33656,33811,33841,34019,32081,30102,168971,62183
817,1000678,2,골목상권,시흥대로62가길,488657,62673,59612,65882,71627,85372,143490,140549,97374,52259,51936,79329,67207,68400,67630,67630,68160,68502,73510,74824,340322,148334
818,1000677,2,골목상권,시흥대로36길,350733,60867,37351,52665,53118,51737,94996,126827,79894,31385,27703,38680,46244,50832,50780,50349,50625,50403,48074,49670,252989,97744
819,1000676,2,골목상권,시흥대로22길,455331,71365,48270,66691,69764,76838,122403,133253,100832,51494,48083,62394,59276,67162,67018,66137,66950,66425,60747,60890,333692,121637
820,1000675,2,골목상권,시흥대로153길,447280,28119,98443,106265,67078,63677,83698,142164,97180,43632,40923,63283,60099,62059,62225,63178,61786,61876,66549,69609,311124,136158
821,1000674,2,골목상권,시흥대로150길,967159,83788,144523,197356,159405,168487,213600,298572,195218,95578,94390,146180,137222,136172,137407,136544,136262,136860,140255,143659,683245,283914
822,1000673,2,골목상권,시흥대로141길,550465,47470,108990,122349,79736,83739,108183,141097,114571,66447,64120,92085,72146,78981,78781,78323,78068,78352,78327,79633,392505,157960
823,1000672,2,골목상권,시흥대로138길,306986,21896,49173,57207,47349,59293,72069,67682,60321,40224,41251,58221,39284,43343,43218,43270,43107,43781,45230,45038,216719,90268
824,1000671,2,골목상권,시흥대로120길,508897,41980,79680,95596,82381,96050,113212,153940,104373,52470,52073,77720,68323,71289,70430,71530,71376,71507,75229,77538,356132,152767
825,1000670,2,골목상권,벚꽃로56길,447760,15598,80080,93822,90449,84734,83075,85048,98620,69162,69727,80269,44935,71566,71083,66901,71171,70040,48123,48877,350761,97000
826,1000669,2,골목상권,범안로17길,246991,22641,43910,53279,41729,40726,44707,66525,52281,30012,28947,36434,32790,37206,36944,36119,36737,36607,32274,31104,183613,63378
827,1000668,2,골목상권,범안로11길,236037,17961,46215,55093,43743,36749,36277,45540,53497,35184,34882,40571,26363,37027,36830,35664,36635,36272,27572,26034,182428,53606
828,1000667,2,골목상권,문성로5길,451155,40780,72027,83716,67887,79151,107595,153313,97000,42567,38118,56623,63535,64663,65214,64937,64229,64215,63419,64480,323258,127899
829,1000666,2,골목상권,독산로85길,90700,7183,11994,14907,14120,18525,23973,19728,16071,11222,12341,18968,12370,12703,12400,12627,12443,12690,13787,14049,62863,27836
830,1000665,2,골목상권,독산로78다길,620809,74088,80855,102503,93416,106549,163396,178712,122100,63630,66978,103048,86341,87294,85552,86538,85621,84595,93633,97576,429600,191209
831,1000664,2,골목상권,독산로70길,820037,76994,114909,131221,126708,159104,211100,238194,158755,79716,81447,134969,126956,116116,115822,117145,113733,116204,118894,122124,579020,241018
832,1000663,2,골목상권,독산로64길,460613,48810,62881,76487,68890,87852,115694,138047,98687,47823,46267,68056,61734,63676,63628,64753,63201,63701,68898,72758,318959,141656
833,1000662,2,골목상권,독산로50길,301540,51205,35761,43335,42290,47249,81698,96532,61078,29652,28252,43306,42719,42086,41738,42127,41673,41616,44363,47937,209240,92300
834,1000661,2,골목상권,독산로40길,557298,80955,65667,75305,80745,92607,162019,178298,114944,55806,52495,78398,77358,78681,78588,78443,77581,77935,80863,85207,391228,166070
835,1000660,2,골목상권,독산로108길,631427,72464,91032,99372,97793,114754,156014,144066,129055,79860,81422,116502,80523,91929,91879,92304,91715,91265,87523,84813,459092,172336
836,1000659,2,골목상권,남부순환로112길,417630,14365,102428,108982,66783,54355,70718,101044,87494,51829,51500,72067,53696,60171,59603,58895,59059,58521,59242,62140,296249,121382
837,1000658,2,골목상권,금하로24길,421863,69582,47593,51555,64359,66848,121925,156136,89940,36227,31357,48113,60089,60210,59150,60076,59087,58954,60825,63559,297477,124384
838,1000657,2,골목상권,금하로1길,370578,68796,44986,50379,62049,60745,83622,90051,78781,43048,45168,64419,49113,53252,51919,52641,52341,51897,53866,54662,262050,108528
839,1000656,2,골목상권,금하로14길,314561,43451,46179,46316,48223,52138,78256,64707,56169,38186,41259,68765,45475,44017,44050,43949,43826,44610,48072,46038,220452,94110
840,1000655,2,골목상권,가산로5길,777743,51974,181265,210460,119937,99597,114508,233220,167602,83026,80930,112705,100261,109818,109120,108483,108657,107118,114108,120439,543196,234547
841,1000654,2,골목상권,가산로3길,279255,21972,63285,76215,44649,34228,38906,84837,63129,30496,29109,37898,33785,40037,39812,39635,39773,38968,39801,41228,198225,81029
