,상권코드,분기,상권구분,상권명,총생활인구수,10대생활인구,20대생활인구,30대생활인구,40대생활인구,50대생활인구,60대이상생활인구
2718,1000272,1,골목상권,동소문로6길,171329,22053,37951,27206,24917,25174,34029
2719,1000271,1,골목상권,동소문로2길,229425,32328,45623,34721,34791,34236,47725
2720,1000270,1,골목상권,동소문로26가길,1259056,174245,328754,195458,168106,144966,247528
2721,1000269,1,골목상권,동소문로15길,446477,81451,104875,67184,63239,53405,76322
2722,1000268,1,골목상권,동소문로13길,849951,158817,158512,123271,118600,115946,174804
2723,1000267,1,골목상권,돌곶이로8길,456746,74362,61523,64429,69890,67864,118681
2724,1000266,1,골목상권,돌곶이로41길,310315,46885,34934,41355,47472,51925,87744
2725,1000265,1,골목상권,돌곶이로28길,230404,19042,37456,33487,35869,39699,64854
2726,1000264,1,골목상권,돌곶이로27길,778253,104637,104053,99939,114928,128602,226095
2727,1000263,1,골목상권,돌곶이로22길,468722,77281,62938,57731,65025,72657,133091
2728,1000262,1,골목상권,돌곶이로14길,383655,62138,52063,48962,56666,55286,108541
2729,1000261,1,골목상권,길음로7길,387610,74428,47182,49678,64594,59207,92522
2730,1000260,1,골목상권,중랑천로10길,893662,110233,131019,128611,144016,162792,216990
2731,1000259,1,골목상권,용마산로94길,409764,63947,57231,56078,56694,65792,110021
2732,1000258,1,골목상권,용마산로118길,665630,120912,69599,86669,98500,116208,173742
2733,1000257,1,골목상권,용마산로112길,962477,137658,112148,114402,131468,174068,292734
2734,1000256,1,골목상권,용마산로100길,751842,99721,104265,95382,114596,128837,209041
2735,1000255,1,골목상권,신내로7가길,757294,171022,87375,101943,118478,121239,157238
2736,1000254,1,골목상권,사가정로54길,606358,80399,83776,93911,87735,94498,166040
2737,1000253,1,골목상권,사가정로42길,755541,80522,90743,121811,116054,135349,211060
2738,1000252,1,골목상권,봉화산로56길,1158933,255567,123618,150819,162784,182809,283336
2739,1000251,1,골목상권,봉화산로4길,1062234,130996,128975,135064,151764,194733,320700
2740,1000250,1,골목상권,봉화산로30길,2097701,362691,288631,386464,273498,294316,492099
2741,1000249,1,골목상권,봉우재로33길,614016,39148,140179,140202,84658,85802,124025
2742,1000248,1,골목상권,면목로78길,1775126,232364,252707,283476,236965,294622,474992
2743,1000247,1,골목상권,면목로56길,858768,112791,126351,125738,125590,165177,203120
2744,1000246,1,골목상권,면목로55길,585153,89127,84729,79056,91807,103567,136868
2745,1000245,1,골목상권,면목로49길,819665,91670,124482,128578,128507,124437,221990
2746,1000244,1,골목상권,면목로48길,546894,69052,80957,79350,79545,101056,136934
2747,1000243,1,골목상권,면목로45길,586660,59112,87336,97542,93770,94474,154426
2748,1000242,1,골목상권,면목로33길,1562751,264263,192529,236967,237327,228381,403283
2749,1000241,1,골목상권,면목로21길,404532,70729,47383,66476,65173,65288,89482
2750,1000240,1,골목상권,망우로73길,429948,75579,45608,57247,63427,70156,117930
2751,1000239,1,골목상권,망우로68길,644250,75105,75516,76720,88617,130688,197605
2752,1000238,1,골목상권,동일로163길,790102,112714,102903,126006,116905,131762,199812
2753,1000237,1,골목상권,동일로157길,779381,92595,106716,128881,113952,127242,209995
2754,1000236,1,골목상권,동일로149길,435416,60928,50375,69226,64518,72894,117474
2755,1000235,1,골목상권,동일로140길,457404,77689,55861,67780,66350,71550,118173
2756,1000234,1,골목상권,동일로139길,372008,45218,48012,56120,54568,66970,101118
2757,1000233,1,골목상권,동일로139가길,810227,109614,100359,122683,118036,142328,217208
2758,1000232,1,골목상권,동일로130길,715767,127759,93227,111540,94647,109693,178902
2759,1000231,1,골목상권,동일로123길,640859,92574,80959,86314,83736,113713,183564
2760,1000230,1,골목상권,동일로112길,1328458,109903,250468,254443,194729,213225,305692
2761,1000229,1,골목상권,동일로101길,763637,123216,90249,98627,108582,141065,201897
2762,1000228,1,골목상권,동일로100길,926111,133836,125666,138577,143034,155691,229307
2763,1000227,1,골목상권,답십리로75길,682947,125940,73254,110237,111123,104964,157429
2764,1000226,1,골목상권,공릉로2길,1407237,172073,193780,211804,210099,209386,410095
2765,1000225,1,골목상권,공릉로12가길,313909,66077,41974,43760,50618,43528,67952
2766,1000224,1,골목상권,겸재로54길,1107656,140392,173502,173406,159098,205600,255659
2767,1000223,1,골목상권,겸재로36길,721660,92684,97782,115918,115312,121344,178618
2768,1000222,1,골목상권,겸재로29길,843255,100231,113877,130974,130807,141437,225931
2769,1000221,1,골목상권,휘경로3길,643036,82119,140586,83921,90440,89507,156462
2770,1000220,1,골목상권,휘경로2길,378156,51779,118135,45495,49479,43569,69698
2771,1000219,1,골목상권,휘경로23길,934387,121501,126404,124649,143010,152019,266804
2772,1000218,1,골목상권,휘경로14길,514652,71899,86911,88223,78077,74731,114810
2773,1000217,1,골목상권,한천로46길,795480,174507,85377,88066,123408,118855,205266
2774,1000216,1,골목상권,한천로40길,386660,59609,44110,50604,65176,64837,102324
2775,1000215,1,골목상권,한천로33길,420916,69051,49990,57611,69786,63650,110827
2776,1000214,1,골목상권,한천로14길,821797,78988,107107,149575,136399,139153,210576
2777,1000213,1,골목상권,천호대로97길,700276,81459,88122,134420,118934,104690,172651
2778,1000212,1,골목상권,천호대로77길,492047,43036,72635,97735,78723,81889,118030
2779,1000211,1,골목상권,천호대로45길,894561,90196,131476,142217,124448,139463,266759
2780,1000210,1,골목상권,천호대로17길,1491051,154526,259220,251105,241707,236852,347642
2781,1000209,1,골목상권,천호대로12길,317938,30384,52962,63623,54076,51679,65215
2782,1000208,1,골목상권,천장산로7길,388523,49770,190921,35316,28652,26604,57261
2783,1000207,1,골목상권,제기로5길,504186,47380,180044,68264,53523,59870,95104
2784,1000206,1,골목상권,제기로21길,923717,101195,111240,114742,119881,149091,327569
2785,1000205,1,골목상권,전농로4길,598342,71516,73028,102334,100872,94609,155986
2786,1000204,1,골목상권,전농로3길,520490,108359,56791,69314,79361,76622,130042
2787,1000203,1,골목상권,전농로29길,1301158,200521,192181,174269,199671,199899,334617
2788,1000202,1,골목상권,장한로8길,669321,70885,90135,133172,112461,106525,156144
2789,1000201,1,골목상권,장한로5길,615667,62370,84144,113103,98608,102924,154517
2790,1000200,1,골목상권,장한로27길,502219,86437,55414,84302,80610,80395,115061
2791,1000199,1,골목상권,장한로27가길,309081,50890,34016,46805,53264,48706,75399
2792,1000198,1,골목상권,장한로26길,634312,123013,72874,112516,117372,85711,122827
2793,1000197,1,골목상권,장한로26가길,223707,25744,38041,49278,38866,31631,40146
2794,1000196,1,골목상권,장한로25길,226555,31071,29948,42331,36456,36081,50668
2795,1000195,1,골목상권,장한로14길,310431,48036,32412,61661,54054,42552,71716
2796,1000194,1,골목상권,이문로42길,650244,106589,100725,79221,96597,92366,174747
2797,1000193,1,골목상권,왕산로43길,831612,95922,108913,95497,117581,137760,275939
2798,1000192,1,골목상권,왕산로33길,396586,19589,30478,38246,54190,77117,176967
2799,1000191,1,골목상권,왕산로32길,555169,46324,93017,89256,71615,88825,166134
2800,1000190,1,골목상권,약령시로17길,751716,54398,85445,88923,96385,127267,299300
2801,1000189,1,골목상권,서울시립대로4길,800762,121760,97382,156724,139028,117395,168474
2802,1000188,1,골목상권,서울시립대로29길,2462253,317425,814612,308830,257817,266921,496647
2803,1000187,1,골목상권,서울시립대로16길,957126,149472,127143,138540,155239,146804,239929
2804,1000186,1,골목상권,사가정로2길,480107,82518,68473,71855,74314,72012,110935
2805,1000185,1,골목상권,사가정로23가길,654603,141220,71811,73013,101205,98993,168359
2806,1000184,1,골목상권,사가정로13길,358992,89701,37598,47139,65577,49088,69888
2807,1000183,1,골목상권,무학로45길,749495,81072,179504,116028,104042,107570,161278
2808,1000182,1,골목상권,무학로16길,282922,33878,36906,48441,47922,48410,67365
2809,1000181,1,골목상권,망우로21길,264968,32779,73629,39228,33228,34157,51947
2810,1000180,1,골목상권,망우로18길,711739,81443,227021,98462,85714,90243,128857
2811,1000179,1,골목상권,망우로18가길,398324,42674,166442,47523,35205,36375,70105
2812,1000178,1,골목상권,답십리로72길,381807,65055,48161,75706,66464,50780,75640
2813,1000177,1,골목상권,답십리로69길,432077,105765,39195,69850,79518,53768,83981
2814,1000176,1,골목상권,답십리로68길,545632,48137,95075,120436,101389,79925,100669
2815,1000175,1,골목상권,답십리로64길,675570,78064,84056,119325,114767,108296,171063
2816,1000174,1,골목상권,답십리로63길,360178,53967,44719,51408,60944,57046,92094
2817,1000173,1,골목상권,답십리로60길,218437,29920,23795,35159,35832,34886,58844
2818,1000172,1,골목상권,답십리로56길,1378598,193985,163528,209354,204973,213099,393657
2819,1000171,1,골목상권,답십리로23길,1062658,174955,137510,162094,168931,156849,262318
2820,1000170,1,골목상권,난계로30길,245384,12986,43586,50071,43707,40417,54618
2821,1000169,1,골목상권,경희대로4길,843871,104031,312345,109902,87352,82409,147830
2822,1000168,1,골목상권,경희대로3길,279640,29808,86366,40627,31694,32820,58324
2823,1000167,1,골목상권,천호대로129길,790951,120712,104692,122685,122737,123193,196933
2824,1000166,1,골목상권,천호대로123길,496934,72124,75393,93310,74679,76868,104560
2825,1000165,1,골목상권,천호대로109길,787022,115070,138989,159472,119405,105317,148768
2826,1000164,1,골목상권,자양번영로3길,1191269,232697,142706,207215,199717,176033,232899
2827,1000163,1,골목상권,자양로53길,496403,76188,62902,73329,69096,80981,133908
2828,1000162,1,골목상권,자양로50길,687220,113411,91863,103799,111870,106270,160007
2829,1000161,1,골목상권,자양로45길,923246,116677,132122,162644,130884,147272,233647
2830,1000160,1,골목상권,자양로26길,1597729,216108,301370,302331,255380,209079,313461
2831,1000159,1,골목상권,자양로15길,841445,72197,163311,150241,134896,139838,180964
2832,1000158,1,골목상권,자양로11길,2007337,199057,333397,337325,320979,338968,477611
2833,1000157,1,골목상권,용마산로3길,728670,113247,114075,142729,113528,104789,140302
2834,1000156,1,골목상권,용마산로21길,1426947,217250,216192,244025,207420,235211,306852
2835,1000155,1,골목상권,아차산로78길,238961,26361,31876,39228,42084,40010,59402
2836,1000154,1,골목상권,아차산로65길,828816,228476,104054,95901,151234,112907,136243
2837,1000153,1,골목상권,아차산로55길,822564,71809,172630,167606,129284,113789,167445
2838,1000152,1,골목상권,아차산로51길,645549,51810,141338,127026,102193,96616,126568
2839,1000151,1,골목상권,아차산로40길,644950,87367,127741,117816,89924,97799,124303
2840,1000150,1,골목상권,면목로17길,1210208,137396,157576,196316,188798,212734,317388
2841,1000149,1,골목상권,뚝섬로64길,608392,87117,96719,104446,82752,93585,143772
2842,1000148,1,골목상권,뚝섬로58길,583385,90403,78257,108073,87843,84437,134372
2843,1000147,1,골목상권,뚝섬로54길,547733,94316,72284,103284,90682,73396,113768
2844,1000146,1,골목상권,뚝섬로48길,914291,149488,127800,169703,154565,132491,180246
2845,1000145,1,골목상권,뚝섬로24길,647851,60845,85223,104693,108087,124785,164219
2846,1000144,1,골목상권,뚝섬로23길,652529,55371,116827,88634,95406,121374,174920
2847,1000143,1,골목상권,동일로24길,1062910,102750,388703,197045,125977,109164,139271
2848,1000142,1,골목상권,동일로18길,541149,52465,126158,86856,72064,86965,116641
2849,1000141,1,골목상권,능동로4길,769055,157560,104810,112142,130067,117738,146736
2850,1000140,1,골목상권,능동로3길,1549288,183209,212019,257639,258562,263309,374547
2851,1000139,1,골목상권,능동로34길,699029,86565,134770,159284,107931,81051,129429
2852,1000138,1,골목상권,능동로19길,406845,27713,191410,76227,39500,31736,40258
2853,1000137,1,골목상권,능동로13길,1371295,140004,570391,252353,127787,115285,165475
2854,1000136,1,골목상권,긴고랑로9길,636844,79134,91462,115502,92526,105731,152489
2855,1000135,1,골목상권,긴고랑로8길,970174,113577,151757,188365,141823,147529,227125
2856,1000134,1,골목상권,긴고랑로7길,723966,102351,98175,123394,110707,116402,172938
2857,1000133,1,골목상권,긴고랑로20길,673352,101143,97607,120916,102936,103899,146852
2858,1000132,1,골목상권,광나루로52길,1086966,233170,167762,157629,185163,148074,195168
2859,1000131,1,골목상권,광나루로40길,1605725,254956,270083,289876,269256,215148,306408
2860,1000130,1,골목상권,광나루로37길,245765,42853,35737,39733,41305,38821,47317
2861,1000129,1,골목상권,광나루로36길,378053,55694,63675,69716,58793,57127,73047
2862,1000128,1,골목상권,광나루로24길,446744,31937,186773,73256,47942,46794,60044
2863,1000127,1,골목상권,광나루로12길,846986,53478,377021,158879,88683,71869,97054
2864,1000126,1,골목상권,한림말길,485285,77142,48401,84586,87682,66549,120923
2865,1000125,1,골목상권,한림말3길,497358,77872,56358,83963,89374,66348,123443
2866,1000124,1,골목상권,청계천로10나길,586060,73153,69217,90990,96527,102458,153717
2867,1000123,1,골목상권,장터길,344492,49611,42437,57401,53920,51790,89331
2868,1000122,1,골목상권,용답중앙길,381618,41022,66272,59279,59184,61673,94189
2869,1000121,1,골목상권,용답29길,716188,76467,124297,110451,109504,117069,178400
2870,1000120,1,골목상권,왕십리로6길,919660,77492,196253,230869,167916,119343,127789
2871,1000119,1,골목상권,왕십리로31길,1031194,151806,175486,195441,158798,148510,201154
2872,1000118,1,골목상권,왕십리로26길,985086,116525,219729,160477,145036,149535,193785
2873,1000117,1,골목상권,왕십리로21길,561409,108787,83098,80347,93743,81629,113805
2874,1000116,1,골목상권,왕십리로14길,526039,54491,99282,112224,89179,73671,97192
2875,1000115,1,골목상권,아차산로5길,459045,40712,86078,109503,81320,65709,75724
2876,1000114,1,골목상권,아차산로15길,362522,24281,75161,87233,70737,56006,49107
2877,1000113,1,골목상권,아차산로11길,398399,27891,78351,94753,76585,62332,58486
2878,1000112,1,골목상권,송정4가길,791685,60783,188372,160632,124380,119430,138088
2879,1000111,1,골목상권,송정12라길,420224,42290,96424,77950,62173,60512,80877
2880,1000110,1,골목상권,성수일로6길,529238,39004,130539,131838,94082,68908,64866
2881,1000109,1,골목상권,성수이로7길,431828,26912,102131,110127,77391,59641,55628
2882,1000108,1,골목상권,성수이로18길,341202,22315,75621,77238,61452,56184,48392
2883,1000107,1,골목상권,성덕정길,447220,59882,63293,81157,68269,79287,95332
